Record started: 2021-08-04 20:16:12.616402 (Original fitness from cfg file: 147.61839898198153)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/oac_clap/oac.inp']
['MDOUT', '/dev/shm/oac_clap_opt.log']
['QMOUT', 'Molecules/oac_clap/oac.log']
['PARAM_FILENAME', 'FF_GenOpt_results/oac_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/oac_clap/lastPopulation_oac_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/oac_clap/convergence_oac_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'oacb1', 'bond', '0', '1000', '340']
['PARAMETER', 'oacb2', 'bond', '0', '1000', '655.5162']
['PARAMETER', 'oacb3', 'bond', '0', '1000', '316.83']
['PARAMETER', 'oaca1', 'angle', '0', '180', '33.0']
['PARAMETER', 'oaca2', 'angle', '0', '180', '79.9417']
['PARAMETER', 'oaca3', 'angle', '0', '180', '70.0']
['PARAMETER', 'oaca4', 'angle', '0', '180', '35.7']
['PARAMETER', 'oacd1', 'dihedral', '-30', '30', '0.0']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
332	49.08	49.41	66030	37792	28238	19375.98	0.29	0.00	0.00	10.94
333	49.08	49.39	66239	37900	28339	19437.89	0.29	0.00	0.00	2.41
334	49.08	49.36	66454	38014	28440	19501.94	0.29	0.00	0.00	4.12
335	49.08	49.34	66668	38127	28541	19564.49	0.29	0.00	0.00	9.46
336	49.08	49.32	66877	38235	28642	19625.15	0.29	0.00	0.00	3.88
337	49.08	49.30	67094	38351	28743	19688.58	0.29	0.00	0.00	8.93
338	49.08	49.29	67309	38464	28845	19751.76	0.29	0.00	0.00	0.43
339	49.08	49.27	67524	38578	28946	19814.54	0.29	0.00	0.00	1.29
340	49.08	49.25	67733	38686	29047	19876.26	0.29	0.00	0.00	2.04
341	49.08	49.24	67945	38797	29148	19938.37	0.29	0.00	0.00	0.00
342	49.08	49.22	68158	38909	29249	20000.99	0.29	0.00	0.00	0.62
343	49.08	49.21	68376	39026	29350	20065.05	0.29	0.00	0.00	1.96
344	49.08	49.20	68589	39138	29451	20127.22	0.29	0.00	0.00	0.96
345	49.08	49.19	68805	39253	29552	20190.17	0.29	0.00	0.00	1.13
346	49.08	49.17	69017	39364	29653	20252.47	0.29	0.00	0.00	2.37
347	49.08	49.16	69232	39478	29754	20316.18	0.29	0.00	0.00	0.16
348	49.08	49.16	69446	39591	29855	20380.21	0.29	0.00	0.00	0.65
349	49.08	49.15	69660	39705	29955	20442.66	0.29	0.00	0.00	0.57
350	49.08	49.14	69875	39819	30056	20506.13	0.29	0.00	0.00	0.51
351	49.08	49.13	70087	39930	30157	20567.53	0.29	0.00	0.00	0.89
352	49.08	49.13	70300	40042	30258	20630.67	0.29	0.00	0.00	0.83
353	49.08	49.13	70518	40159	30359	20695.47	0.29	0.00	0.00	2.03
354	49.08	49.12	70635	40275	30360	20729.89	0.29	0.00	0.00	0.67
355	49.08	49.12	70846	40385	30461	20790.66	0.29	0.00	0.00	1.38
356	49.07	49.11	70959	40497	30462	20823.50	0.29	0.00	0.00	2.83
357	49.07	49.11	71174	40611	30563	20887.65	0.29	0.00	0.00	1.38
358	49.07	49.11	71289	40725	30564	20922.18	0.29	0.00	0.00	1.80
359	49.07	49.10	71502	40837	30665	20985.21	0.29	0.00	0.00	0.46
360	49.07	49.10	71621	40955	30666	21019.30	0.29	0.01	0.00	0.95
361	49.07	49.10	71833	41066	30767	21081.52	0.29	0.00	0.00	1.21
362	49.07	49.10	72045	41177	30868	21144.48	0.29	0.00	0.00	0.39
363	49.07	49.09	72156	41287	30869	21177.16	0.29	0.00	0.00	1.34
364	49.07	49.09	72363	41393	30970	21238.08	0.29	0.00	0.00	0.06
365	49.07	49.09	72580	41509	31071	21302.51	0.29	0.00	0.00	3.67
366	49.07	49.09	72795	41623	31172	21364.84	0.29	0.00	0.00	0.06
367	49.07	49.09	72906	41733	31173	21398.63	0.29	0.00	0.00	0.81
368	49.07	49.08	73116	41842	31274	21461.36	0.29	0.00	0.00	1.69
369	49.06	49.08	73227	41952	31275	21494.38	0.29	0.00	0.00	0.98
370	49.06	49.08	73441	42065	31376	21557.08	0.29	0.00	0.00	0.89
371	49.06	49.08	73560	42183	31377	21592.43	0.29	0.00	0.00	0.01
372	49.06	49.08	73775	42297	31478	21655.93	0.29	0.00	0.00	1.14
373	49.06	49.08	73990	42412	31578	21719.77	0.29	0.00	0.00	0.56
374	49.06	49.07	74205	42526	31679	21783.14	0.29	0.00	0.00	0.07
375	49.06	49.07	74414	42634	31780	21844.46	0.29	0.00	0.00	0.60
376	49.06	49.07	74630	42749	31881	21908.39	0.29	0.00	0.00	0.18
377	49.05	49.07	74744	42862	31882	21941.43	0.29	0.01	0.00	0.11
378	49.05	49.07	74964	42981	31983	22005.13	0.29	0.00	0.00	0.05
379	49.05	49.07	75176	43092	32084	22067.63	0.29	0.00	0.00	0.10
380	49.05	49.07	75390	43205	32185	22130.60	0.29	0.00	0.00	0.05
381	49.05	49.07	75607	43321	32286	22195.45	0.29	0.00	0.00	0.20
382	49.05	49.07	75825	43438	32387	22259.00	0.29	0.00	0.00	0.39
383	49.05	49.07	76038	43550	32488	22322.46	0.29	0.00	0.00	0.06
384	49.05	49.07	76253	43664	32589	22384.85	0.29	0.00	0.00	0.02
385	49.05	49.07	76466	43776	32690	22447.77	0.29	0.00	0.00	0.08
386	49.05	49.06	76676	43885	32791	22509.54	0.29	0.00	0.00	0.08
387	49.05	49.06	76884	43992	32892	22572.27	0.29	0.00	0.00	0.17
388	49.05	49.06	77096	44103	32993	22635.19	0.29	0.00	0.00	0.09
389	49.05	49.06	77309	44215	33094	22698.30	0.29	0.00	0.00	0.16
390	49.05	49.06	77531	44336	33195	22762.46	0.29	0.00	0.00	0.15
391	49.05	49.06	77744	44448	33296	22824.98	0.29	0.00	0.00	0.01
392	49.05	49.06	77960	44563	33397	22888.28	0.29	0.00	0.00	0.01
393	49.05	49.06	78177	44679	33498	22951.63	0.29	0.00	0.00	0.16
394	49.05	49.06	78393	44794	33599	23014.52	0.29	0.00	0.00	0.01
395	49.05	49.06	78508	44908	33600	23048.95	0.29	0.00	0.00	0.07
396	49.05	49.06	78718	45017	33701	23110.61	0.29	0.00	0.00	0.20
397	49.05	49.06	78832	45130	33702	23143.77	0.29	0.00	0.00	0.06
398	49.05	49.06	79050	45247	33803	23206.72	0.29	0.00	0.00	0.02
399	49.05	49.06	79261	45357	33904	23269.50	0.29	0.00	0.00	0.01
400	49.05	49.06	79373	45468	33905	23302.50	0.29	0.00	0.00	0.06
401	49.05	49.06	79587	45581	34006	23364.96	0.29	0.00	0.00	0.00
402	49.05	49.06	79795	45688	34107	23425.35	0.29	0.00	0.00	0.01
403	49.05	49.06	80013	45805	34208	23489.55	0.29	0.00	0.00	0.01
404	49.05	49.06	80221	45912	34309	23549.79	0.29	0.00	0.00	0.01
405	49.05	49.06	80434	46024	34410	23613.27	0.29	0.00	0.00	0.08
406	49.05	49.06	80649	46138	34511	23675.64	0.29	0.00	0.00	0.13
407	49.05	49.06	80761	46249	34512	23709.04	0.29	0.00	0.00	0.01
408	49.05	49.06	80971	46358	34613	23771.61	0.29	0.00	0.00	0.01
409	49.05	49.05	81185	46471	34714	23833.51	0.29	0.00	0.00	0.01
410	49.05	49.05	81397	46582	34815	23894.93	0.29	0.00	0.00	0.05
411	49.05	49.05	81604	46688	34916	23955.32	0.29	0.00	0.00	0.00
412	49.05	49.05	81820	46803	35017	24019.43	0.29	0.00	0.00	0.03
413	49.05	49.05	82032	46914	35118	24082.57	0.29	0.00	0.00	0.01
414	49.05	49.05	82247	47028	35219	24146.02	0.29	0.00	0.00	0.03
415	49.05	49.05	82465	47145	35320	24209.60	0.29	0.00	0.00	0.00
416	49.05	49.05	82578	47257	35321	24242.97	0.29	0.00	0.00	0.00
417	49.05	49.05	82795	47373	35422	24305.93	0.29	0.00	0.00	0.05
418	49.05	49.05	83009	47486	35523	24368.32	0.29	0.00	0.00	0.03
419	49.05	49.05	83221	47597	35624	24429.72	0.29	0.00	0.00	0.00
420	49.05	49.05	83436	47711	35725	24493.03	0.29	0.00	0.00	0.02
421	49.05	742.48	84039	48022	36017	24670.37	0.29	0.00	0.00	2576.48
422	49.05	586.56	84374	48136	36238	24769.02	0.29	0.00	0.00	1948.96
423	49.05	467.64	84659	48251	36408	24853.25	0.29	0.00	0.00	42390.71
424	49.05	380.30	84943	48362	36581	24936.10	0.29	0.00	0.00	14525.57
425	49.05	307.37	85244	48472	36772	25025.56	0.29	0.00	0.00	1576.29
426	49.05	249.84	85491	48582	36909	25098.03	0.29	0.00	0.00	3968.82
427	49.05	212.86	85733	48692	37041	25168.85	0.29	0.00	0.00	2357.13
428	49.05	182.19	85995	48810	37185	25246.45	0.29	0.00	0.00	14789.85
429	49.05	162.28	86248	48919	37329	25321.23	0.29	0.00	0.00	3496.17
430	49.05	145.86	86488	49032	37456	25391.24	0.29	0.00	0.00	613.44
431	49.05	131.38	86738	49149	37589	25465.26	0.29	0.00	0.00	1457.91
432	49.05	117.15	86979	49263	37716	25536.50	0.29	0.00	0.00	2610.57
433	49.05	103.55	87215	49373	37842	25606.70	0.29	0.00	0.00	794.47
434	49.05	91.79	87436	49488	37948	25672.22	0.29	0.00	0.00	1091.24
435	49.05	85.02	87653	49597	38056	25736.40	0.29	0.00	0.00	15.28
436	49.05	79.76	87890	49708	38182	25805.96	0.29	0.00	0.00	287.28
437	49.05	74.19	88123	49820	38303	25875.35	0.29	0.00	0.00	732.73
438	49.05	68.15	88367	49936	38431	25946.93	0.29	0.00	0.00	64.27
439	49.05	63.70	88619	50051	38568	26021.94	0.29	0.00	0.00	55.65
440	49.05	60.68	88849	50169	38680	26090.13	0.29	0.00	0.00	98.54
441	49.05	58.89	89063	50281	38782	26153.23	0.29	0.00	0.00	127.02
442	49.05	57.47	89278	50394	38884	26216.33	0.29	0.00	0.00	24.32
443	49.05	56.49	89511	50505	39006	26285.77	0.29	0.00	0.00	58.69
444	49.05	55.64	89723	50615	39108	26347.70	0.29	0.00	0.00	1.91
445	49.05	54.95	89944	50733	39211	26412.12	0.29	0.00	0.00	73.01
446	49.05	54.40	90165	50848	39317	26477.28	0.29	0.00	0.00	27.97
447	49.05	53.86	90375	50957	39418	26540.19	0.29	0.00	0.00	1.05
448	49.05	53.45	90590	51069	39521	26602.87	0.29	0.00	0.00	10.33
449	49.05	52.97	90802	51180	39622	26664.54	0.29	0.00	0.00	17.57
450	49.05	52.49	91025	51296	39729	26730.01	0.29	0.00	0.00	18.83
451	49.05	52.00	91238	51408	39830	26792.71	0.29	0.00	0.00	8.53
452	49.05	51.53	91451	51520	39931	26856.00	0.29	0.00	0.00	13.01
453	49.05	50.97	91674	51637	40037	26922.57	0.29	0.00	0.00	7.50
454	49.05	50.62	91904	51749	40155	26991.90	0.29	0.00	0.00	3.24
455	49.05	50.33	92116	51860	40256	27053.98	0.29	0.00	0.00	1.65
456	49.05	50.14	92334	51973	40361	27118.86	0.29	0.00	0.00	0.04
457	49.05	50.02	92545	52082	40463	27180.99	0.29	0.00	0.00	6.91
458	49.05	49.93	92756	52192	40564	27243.26	0.29	0.00	0.00	3.07
459	49.05	49.87	92966	52301	40665	27304.44	0.29	0.00	0.00	3.76
460	49.05	49.78	93187	52416	40771	27370.50	0.29	0.00	0.00	3.50
461	49.05	49.73	93399	52527	40872	27433.63	0.29	0.00	0.00	1.16
462	49.05	49.68	93611	52638	40973	27495.67	0.29	0.00	0.00	2.67
463	49.05	49.64	93826	52751	41075	27559.67	0.29	0.00	0.00	7.42
464	49.05	49.60	94046	52870	41176	27625.01	0.29	0.00	0.00	3.45
465	49.05	49.57	94265	52987	41278	27688.91	0.29	0.00	0.00	0.29
466	49.05	49.54	94474	53095	41379	27750.39	0.29	0.00	0.00	3.78
467	49.05	49.52	94691	53211	41480	27815.63	0.29	0.00	0.00	0.04
468	49.05	49.50	94900	53319	41581	27877.70	0.29	0.00	0.00	3.79
469	49.05	49.48	95114	53431	41683	27940.01	0.29	0.00	0.00	2.52
470	49.05	49.45	95331	53547	41784	28003.86	0.29	0.00	0.00	0.03
471	49.05	49.43	95545	53660	41885	28067.79	0.29	0.00	0.00	8.07
472	49.05	49.41	95761	53774	41987	28131.33	0.29	0.00	0.00	0.20
473	49.05	49.39	95972	53884	42088	28193.93	0.29	0.00	0.00	0.35
474	49.05	49.37	96187	53997	42190	28256.54	0.29	0.00	0.00	0.75
475	49.05	49.35	96396	54105	42291	28318.03	0.29	0.00	0.00	1.79
476	49.05	49.33	96611	54219	42392	28381.20	0.29	0.00	0.00	1.81
477	49.05	49.33	96821	54328	42493	28442.88	0.29	0.00	0.00	1.26
478	49.05	49.31	97038	54444	42594	28506.44	0.29	0.00	0.00	1.18
479	49.05	49.29	97250	54555	42695	28567.82	0.29	0.00	0.00	2.32
480	49.05	49.28	97460	54664	42796	28628.82	0.29	0.00	0.00	0.02
481	49.05	49.28	97671	54774	42897	28691.21	0.29	0.00	0.00	2.95
482	49.05	49.27	97886	54888	42998	28754.21	0.29	0.00	0.00	2.82
483	49.05	49.25	98103	55004	43099	28817.32	0.29	0.00	0.00	0.55
484	49.05	49.24	98316	55116	43200	28879.69	0.29	0.00	0.00	0.08
485	49.05	49.23	98532	55231	43301	28943.98	0.29	0.00	0.00	0.96
486	49.05	49.23	98743	55341	43402	29005.41	0.29	0.00	0.00	0.49
487	49.05	49.22	98959	55456	43503	29069.62	0.29	0.00	0.00	0.60
488	49.05	49.21	99172	55568	43604	29132.71	0.29	0.00	0.00	2.51
489	49.05	49.20	99384	55679	43705	29195.37	0.29	0.00	0.00	0.82
490	49.05	49.20	99596	55790	43806	29257.38	0.29	0.00	0.00	0.74
491	49.05	49.19	99808	55901	43907	29319.00	0.29	0.00	0.00	0.61
492	49.05	49.18	100027	56019	44008	29381.79	0.29	0.00	0.00	1.39
493	49.05	49.18	100236	56127	44109	29442.56	0.29	0.00	0.00	3.36
494	49.05	49.17	100450	56240	44210	29505.82	0.29	0.00	0.00	1.52
495	49.05	49.17	100661	56350	44311	29568.23	0.29	0.00	0.00	1.40
496	49.05	49.16	100874	56462	44412	29631.41	0.29	0.00	0.00	2.03
497	49.05	49.16	101086	56573	44513	29694.16	0.29	0.00	0.00	0.15
498	49.05	49.16	101304	56690	44614	29757.72	0.29	0.00	0.00	0.54
499	49.05	49.15	101424	56809	44615	29792.88	0.29	0.00	0.00	0.72
500	49.05	49.14	101640	56924	44716	29856.46	0.29	0.00	0.00	0.09
501	49.05	49.14	101858	57041	44817	29921.41	0.29	0.00	0.00	0.41
502	49.05	49.13	102072	57154	44918	29985.04	0.29	0.00	0.00	1.54
503	49.05	49.13	102285	57266	45019	30048.18	0.29	0.00	0.00	0.00
504	49.05	49.12	102501	57381	45120	30111.48	0.29	0.00	0.00	0.38
505	49.05	49.12	102711	57490	45221	30173.18	0.29	0.00	0.00	0.21
506	49.05	49.12	102920	57598	45322	30234.55	0.29	0.00	0.00	0.61
507	49.05	49.11	103135	57712	45423	30298.63	0.29	0.00	0.00	0.32
508	49.05	49.11	103348	57824	45524	30361.83	0.29	0.00	0.00	0.41
509	49.05	49.11	103559	57934	45625	30424.85	0.29	0.00	0.00	0.28
510	49.05	49.10	103767	58041	45726	30485.34	0.29	0.00	0.00	0.78
511	49.05	49.10	103980	58153	45827	30547.76	0.29	0.00	0.00	0.22
512	49.05	49.09	104200	58272	45928	30612.57	0.29	0.00	0.00	0.08
513	49.05	49.09	104413	58384	46029	30676.16	0.29	0.00	0.00	0.01
514	49.05	49.09	104624	58494	46130	30739.35	0.29	0.00	0.00	0.13
515	49.05	49.08	104840	58609	46231	30803.17	0.29	0.00	0.00	0.09
516	49.05	49.08	105051	58719	46332	30865.66	0.29	0.00	0.00	0.13
517	49.05	49.07	105261	58828	46433	30927.10	0.29	0.00	0.00	0.01
518	49.05	49.07	105471	58937	46534	30988.91	0.29	0.00	0.00	0.04
519	49.04	49.07	105585	59050	46535	31022.50	0.29	0.00	0.00	0.03
520	49.04	49.07	105798	59162	46636	31084.85	0.29	0.00	0.00	0.08
521	49.04	49.06	105913	59276	46637	31119.35	0.29	0.00	0.00	0.07
522	49.04	49.06	106029	59391	46638	31153.36	0.29	0.00	0.00	0.03
523	49.04	49.06	106239	59501	46738	31215.31	0.29	0.00	0.00	0.07
524	49.04	49.06	106448	59609	46839	31277.18	0.29	0.00	0.00	0.09
525	49.04	49.05	106561	59721	46840	31310.78	0.29	0.00	0.00	0.00
526	49.04	49.05	106772	59831	46941	31372.73	0.29	0.00	0.00	0.02
527	49.04	49.05	106892	59950	46942	31408.33	0.29	0.00	0.00	0.02
528	49.04	49.05	107105	60062	47043	31472.18	0.29	0.00	0.00	0.03
529	49.04	49.05	107319	60175	47144	31535.14	0.29	0.00	0.00	0.08
530	49.04	49.05	107530	60285	47245	31598.43	0.29	0.00	0.00	0.01
531	49.04	49.05	107644	60398	47246	31632.12	0.29	0.00	0.00	0.03
532	49.04	49.05	107860	60513	47347	31696.00	0.29	0.00	0.00	0.02
533	49.04	49.04	107976	60628	47348	31730.24	0.29	0.00	0.00	0.02
534	49.04	49.04	108188	60739	47449	31793.01	0.29	0.00	0.00	0.01
535	49.04	49.04	108400	60850	47550	31856.20	0.29	0.00	0.00	0.02
536	49.04	49.04	108520	60969	47551	31891.66	0.29	0.00	0.00	0.02
537	49.04	49.04	108739	61087	47652	31955.71	0.29	0.00	0.00	0.01
538	49.04	49.04	108855	61202	47653	31989.39	0.29	0.00	0.00	0.01
539	49.03	49.04	108965	61311	47654	32022.36	0.29	0.00	0.00	0.01
540	49.03	49.04	109177	61422	47755	32084.87	0.29	0.00	0.00	0.01
541	49.03	49.04	109385	61529	47856	32146.19	0.29	0.00	0.00	0.00
542	49.03	49.04	109599	61642	47957	32208.86	0.29	0.00	0.00	0.00
543	49.03	49.04	109812	61754	48058	32271.00	0.29	0.00	0.00	0.01
544	49.03	49.04	110030	61871	48159	32335.17	0.29	0.00	0.00	0.01
545	49.03	49.04	110241	61981	48260	32397.63	0.29	0.00	0.00	0.00
546	49.03	49.04	110458	62097	48361	32462.92	0.29	0.00	0.00	0.01
547	49.03	49.04	110667	62205	48462	32524.72	0.29	0.00	0.00	0.00
548	49.03	49.04	110877	62314	48563	32587.08	0.29	0.00	0.00	0.01
549	49.03	49.04	111088	62424	48664	32649.49	0.29	0.00	0.00	0.01
550	49.03	49.04	111303	62538	48765	32712.74	0.29	0.00	0.00	0.00
551	49.03	49.04	111513	62647	48866	32775.36	0.29	0.00	0.00	0.01
552	49.03	49.04	111727	62760	48967	32838.65	0.29	0.00	0.00	0.01
553	49.03	49.04	111937	62869	49068	32900.19	0.29	0.00	0.00	0.00
554	49.03	49.04	112148	62979	49169	32961.61	0.29	0.00	0.00	0.01
555	49.03	49.04	112361	63091	49270	33025.29	0.29	0.00	0.00	0.00
556	49.03	49.04	112573	63202	49371	33088.66	0.29	0.00	0.00	0.00
557	49.03	49.04	112690	63318	49372	33122.58	0.29	0.00	0.00	0.01
558	49.03	49.04	112903	63430	49473	33184.55	0.29	0.00	0.00	0.00
559	49.03	49.04	113121	63547	49574	33248.35	0.29	0.00	0.00	0.00
560	49.03	49.04	113336	63661	49675	33310.88	0.29	0.00	0.00	0.01
561	49.03	49.04	113453	63777	49676	33345.07	0.29	0.00	0.00	0.01
562	49.03	49.04	113569	63892	49677	33378.32	0.29	0.00	0.00	0.00
563	49.03	49.04	113782	64004	49778	33440.28	0.29	0.00	0.00	0.00
564	49.03	49.04	113992	64113	49879	33501.65	0.29	0.00	0.00	0.00
565	49.03	49.04	114202	64222	49980	33563.65	0.29	0.00	0.00	0.01
566	49.03	49.04	114420	64339	50081	33627.09	0.29	0.00	0.00	0.00
567	49.03	49.04	114636	64454	50182	33690.64	0.29	0.00	0.00	0.01
568	49.03	49.04	114849	64566	50283	33752.45	0.29	0.00	0.00	0.00
569	49.03	49.04	115062	64678	50384	33814.30	0.29	0.00	0.00	0.00
570	49.03	49.04	115279	64794	50485	33878.16	0.29	0.00	0.00	0.00
571	49.03	49.04	115488	64902	50586	33939.21	0.29	0.00	0.00	0.00
572	49.03	49.04	115698	65011	50687	34000.49	0.29	0.00	0.00	0.01
573	49.03	49.04	115914	65126	50788	34063.40	0.29	0.00	0.00	0.01
574	49.03	49.04	116129	65240	50889	34126.70	0.29	0.00	0.00	0.00
575	49.03	49.04	116348	65358	50990	34191.38	0.29	0.00	0.00	0.01
576	49.03	49.04	116559	65468	51091	34255.01	0.29	0.00	0.00	0.00
577	49.03	49.04	116770	65578	51192	34317.13	0.29	0.00	0.00	0.01
578	49.03	49.04	116978	65685	51293	34378.85	0.29	0.00	0.00	0.01
579	49.03	49.03	117192	65798	51394	34441.72	0.29	0.00	0.00	0.00
580	49.03	49.03	117406	65911	51495	34505.70	0.29	0.00	0.00	0.01
581	49.03	49.03	117521	66025	51496	34539.71	0.29	0.00	0.00	0.01
582	49.03	49.03	117738	66141	51597	34604.62	0.29	0.00	0.00	0.00
583	49.03	49.03	117950	66252	51698	34666.75	0.29	0.00	0.00	0.00
584	49.03	49.03	118072	66373	51699	34702.08	0.29	0.00	0.00	0.00
585	49.03	49.03	118287	66487	51800	34765.92	0.29	0.00	0.00	0.00
586	49.03	49.03	118397	66596	51801	34798.47	0.29	0.00	0.00	0.00
587	49.03	49.03	118614	66712	51902	34862.58	0.29	0.00	0.00	0.00
588	49.03	49.03	118827	66824	52003	34925.47	0.29	0.00	0.00	0.00
589	49.03	49.03	119038	66934	52104	34987.33	0.29	0.00	0.00	0.00
590	49.03	49.03	119251	67046	52205	35049.80	0.29	0.00	0.00	0.00
591	49.03	49.03	119365	67159	52206	35083.44	0.29	0.00	0.00	0.00
592	49.03	49.03	119572	67265	52307	35144.14	0.29	0.00	0.00	0.00
593	49.03	49.03	119790	67382	52408	35208.75	0.29	0.00	0.00	0.00
594	49.03	784.37	120381	67696	52685	35382.62	0.29	0.00	0.00	64378.53
595	49.03	616.29	120752	67815	52937	35493.00	0.29	0.00	0.00	58232.87
596	49.03	504.92	121055	67929	53126	35580.95	0.29	0.00	0.00	5535.57
597	49.03	431.14	121348	68043	53305	35667.50	0.29	0.00	0.00	5152.10
598	49.03	357.18	121645	68155	53490	35755.57	0.29	0.00	0.00	1469.42
599	49.03	306.67	121916	68267	53649	35835.87	0.29	0.00	0.00	13131.18
600	49.03	267.37	122173	68378	53795	35911.66	0.29	0.00	0.00	2280.48
601	49.03	231.17	122426	68492	53934	35985.03	0.29	0.00	0.00	15505.01
602	49.03	205.87	122685	68608	54077	36061.58	0.29	0.00	0.00	241.33
603	49.03	187.06	122946	68726	54220	36138.31	0.29	0.00	0.00	54.78
604	49.03	172.32	123182	68837	54345	36207.63	0.29	0.00	0.00	5279.72
605	49.03	155.42	123437	68956	54481	36282.73	0.29	0.00	0.00	1502.68
606	49.03	142.98	123676	69067	54609	36352.75	0.29	0.00	0.00	759.13
607	49.03	129.56	123926	69177	54749	36425.29	0.29	0.00	0.00	443.42
608	49.03	118.55	124192	69285	54907	36504.21	0.29	0.00	0.00	496.50
609	49.03	102.82	124433	69398	55035	36575.13	0.29	0.00	0.00	101.34
610	49.03	88.08	124660	69510	55150	36641.70	0.29	0.00	0.00	1312.57
611	49.03	78.15	124884	69620	55264	36707.04	0.29	0.00	0.00	767.88
612	49.03	71.12	125097	69730	55367	36770.05	0.29	0.00	0.00	633.31
613	49.03	66.19	125322	69846	55476	36836.47	0.29	0.00	0.00	445.25
614	49.03	62.57	125550	69961	55589	36903.37	0.29	0.00	0.00	1.46
615	49.03	59.86	125781	70074	55707	36972.15	0.29	0.00	0.00	131.46
616	49.03	57.92	126005	70189	55816	37038.25	0.29	0.00	0.00	15.01
617	49.03	56.38	126222	70304	55918	37102.72	0.29	0.00	0.00	79.44
618	49.03	55.36	126446	70415	56031	37169.02	0.29	0.00	0.00	129.88
619	49.03	54.23	126667	70527	56140	37234.06	0.29	0.00	0.00	79.23
620	49.03	53.48	126878	70637	56241	37295.94	0.29	0.00	0.00	85.82
621	49.03	52.79	127092	70748	56344	37358.47	0.29	0.00	0.00	5.40
622	49.03	52.19	127314	70867	56447	37424.33	0.29	0.00	0.00	32.56
623	49.03	51.78	127527	70977	56550	37487.61	0.29	0.00	0.00	7.28
624	49.03	51.45	127736	71085	56651	37550.24	0.29	0.00	0.00	44.98
625	49.03	51.12	127953	71201	56752	37614.11	0.29	0.00	0.00	51.35
626	49.03	50.91	128167	71312	56855	37677.16	0.29	0.00	0.00	23.29
627	49.03	50.67	128380	71424	56956	37740.06	0.29	0.00	0.00	19.29
628	49.03	50.49	128609	71535	57074	37807.60	0.29	0.00	0.00	14.61
629	49.03	50.32	128819	71644	57175	37869.60	0.29	0.00	0.00	1.04
630	49.03	50.14	129034	71758	57276	37933.14	0.29	0.00	0.00	3.45
631	49.03	50.02	129245	71868	57377	37995.41	0.29	0.00	0.00	1.87
632	49.03	49.92	129457	71979	57478	38057.80	0.29	0.00	0.00	0.67
633	49.03	49.81	129670	72087	57583	38120.73	0.29	0.00	0.00	2.77
634	49.03	49.72	129889	72203	57686	38184.80	0.29	0.00	0.00	0.36
635	49.03	49.64	130103	72316	57787	38248.79	0.29	0.00	0.00	4.72
636	49.03	49.56	130316	72428	57888	38310.97	0.29	0.00	0.00	6.35
637	49.03	49.49	130531	72542	57989	38374.93	0.29	0.00	0.00	3.24
638	49.03	49.44	130742	72652	58090	38436.75	0.29	0.00	0.00	1.85
639	49.03	49.39	130954	72763	58191	38498.87	0.29	0.00	0.00	1.73
640	49.03	49.34	131168	72876	58292	38561.29	0.29	0.00	0.00	2.26
641	49.03	49.30	131382	72989	58393	38624.65	0.29	0.00	0.00	1.35
642	49.03	49.26	131598	73104	58494	38687.66	0.29	0.00	0.00	0.26
643	49.03	49.24	131806	73211	58595	38749.59	0.29	0.00	0.00	0.44
644	49.03	49.21	132019	73323	58696	38812.47	0.29	0.00	0.00	0.85
645	49.03	49.19	132232	73435	58797	38875.75	0.29	0.00	0.00	0.49
646	49.03	49.17	132446	73548	58898	38937.94	0.29	0.00	0.00	1.28
647	49.03	49.16	132655	73656	58999	38999.67	0.29	0.00	0.00	1.34
648	49.03	49.14	132869	73769	59100	39062.52	0.29	0.00	0.00	0.73
649	49.03	49.13	133082	73881	59201	39125.43	0.29	0.00	0.00	0.60
650	49.03	49.11	133295	73993	59302	39188.12	0.29	0.00	0.00	0.29
651	49.03	49.10	133507	74104	59403	39249.29	0.29	0.00	0.00	0.54
652	49.03	49.09	133719	74215	59504	39312.11	0.29	0.00	0.00	0.78
653	49.03	49.09	133936	74331	59605	39375.87	0.29	0.00	0.00	0.42
654	49.03	49.08	134147	74441	59706	39438.39	0.29	0.00	0.00	0.33
655	49.03	49.08	134359	74552	59807	39499.95	0.29	0.00	0.00	0.57
656	49.03	49.07	134576	74668	59908	39565.56	0.29	0.00	0.00	0.02
657	49.03	49.06	134788	74779	60009	39627.54	0.29	0.00	0.00	0.06
658	49.03	49.06	135002	74892	60110	39690.88	0.29	0.00	0.00	0.00
659	49.03	49.06	135211	75000	60211	39752.57	0.29	0.00	0.00	0.20
660	49.03	49.06	135425	75113	60312	39815.50	0.29	0.00	0.00	0.17
661	49.03	49.05	135637	75224	60413	39878.51	0.29	0.00	0.00	0.01
